State ID,State,Year,Subsector ID,Subsector,Investment
24,San Luis Potosí,2018,325,Chemical Industry,5.435766696929932
24,San Luis Potosí,2018,326,Industry Plastic and Rubber,287.2330017089844
24,San Luis Potosí,2018,331,Basic Metal Industries,140.66578674316406
24,San Luis Potosí,2018,332,Fabricated Metal Products,18.67359733581543
24,San Luis Potosí,2018,333,Manufacture of Machinery and Equipment,53.43795394897461
24,San Luis Potosí,2018,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",4.972471237182617
24,San Luis Potosí,2018,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",12.78807544708252
24,San Luis Potosí,2018,336,Manufacture of Transport Equipment,906.2871704101563
24,San Luis Potosí,2018,339,Other Manufacturing,1.8964284658432007
24,San Luis Potosí,2018,432,The Wholesale Trade of Textile Products and Footwear,0.33704712986946106
24,San Luis Potosí,2018,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",13.233074188232422
24,San Luis Potosí,2018,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",13.166824340820313
24,San Luis Potosí,2018,462,The Retail Trade in Supermarkets and Department Stores,13.662229537963867
24,San Luis Potosí,2018,482,Rail Transport,43.83155059814453
24,San Luis Potosí,2018,486,Pipelines,17.555273056030273
24,San Luis Potosí,2018,488,Services Related to Transportation,2.364352226257324
24,San Luis Potosí,2018,492,Courier and Parcel Services,0.6005516648292542
24,San Luis Potosí,2018,517,Telecommunications,12.251501083374023
24,San Luis Potosí,2018,522,Intermediary Institutions Credit and Financial Off-Exchange,13.753205299377441
24,San Luis Potosí,2018,524,"Surety Companies, Insurance and Pensions",-0.40249696373939514
24,San Luis Potosí,2018,541,"Services Professionals, Scientists and Technicals",16.225791931152344
24,San Luis Potosí,2018,561,Support Services Business,6.873215198516846
24,San Luis Potosí,2018,811,Repair and Maintenance Services,8.833883285522461
24,San Luis Potosí,2019,221,"Generation, Transmission and Distribution of Electric Energy",50.13603210449219
24,San Luis Potosí,2019,311,Food Industry,5.77003812789917
24,San Luis Potosí,2019,312,Beverage Industry and the Snuff,62.82911682128906
24,San Luis Potosí,2019,314,"Manufacture of Textiles, except Apparel",7.177440166473389
24,San Luis Potosí,2019,325,Chemical Industry,-1.8512026071548462
24,San Luis Potosí,2019,326,Industry Plastic and Rubber,-30.524980545043945
24,San Luis Potosí,2019,331,Basic Metal Industries,-20.4458065032959
24,San Luis Potosí,2019,332,Fabricated Metal Products,8.641256332397461
24,San Luis Potosí,2019,333,Manufacture of Machinery and Equipment,16.42863655090332
24,San Luis Potosí,2019,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",12.128741264343262
24,San Luis Potosí,2019,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",19.016286849975586
24,San Luis Potosí,2019,336,Manufacture of Transport Equipment,544.3162231445313
24,San Luis Potosí,2019,339,Other Manufacturing,11.809680938720703
24,San Luis Potosí,2019,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",-4.378873825073242
24,San Luis Potosí,2019,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",-2.4512014389038086
24,San Luis Potosí,2019,462,The Retail Trade in Supermarkets and Department Stores,13.286388397216797
24,San Luis Potosí,2019,482,Rail Transport,14.602156639099121
24,San Luis Potosí,2019,486,Pipelines,7.465055465698242
24,San Luis Potosí,2019,488,Services Related to Transportation,-1.6413183212280273
24,San Luis Potosí,2019,517,Telecommunications,19.685400009155273
24,San Luis Potosí,2019,522,Intermediary Institutions Credit and Financial Off-Exchange,38.478126525878906
24,San Luis Potosí,2019,524,"Surety Companies, Insurance and Pensions",0.5036911964416504
24,San Luis Potosí,2019,541,"Services Professionals, Scientists and Technicals",18.821636199951172
24,San Luis Potosí,2019,561,Support Services Business,1.59434974193573
24,San Luis Potosí,2020,221,"Generation, Transmission and Distribution of Electric Energy",42.63308334350586
24,San Luis Potosí,2020,237,Construction of Civil Engineering Works,-0.04120492935180664
24,San Luis Potosí,2020,311,Food Industry,0.8873332738876343
24,San Luis Potosí,2020,312,Beverage Industry and the Snuff,14.877056121826172
24,San Luis Potosí,2020,314,"Manufacture of Textiles, except Apparel",-3.4501845836639404
24,San Luis Potosí,2020,322,Paper Industry,0.28487733006477356
24,San Luis Potosí,2020,325,Chemical Industry,35.049171447753906
24,San Luis Potosí,2020,326,Industry Plastic and Rubber,-1.964759349822998
24,San Luis Potosí,2020,331,Basic Metal Industries,-42.199073791503906
24,San Luis Potosí,2020,332,Fabricated Metal Products,2.313016176223755
24,San Luis Potosí,2020,333,Manufacture of Machinery and Equipment,66.7581787109375
24,San Luis Potosí,2020,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",12.642135620117188
24,San Luis Potosí,2020,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",5.272929668426514
24,San Luis Potosí,2020,336,Manufacture of Transport Equipment,681.3428344726563
24,San Luis Potosí,2020,339,Other Manufacturing,-1.5815092325210571
24,San Luis Potosí,2020,432,The Wholesale Trade of Textile Products and Footwear,0.6307398080825806
24,San Luis Potosí,2020,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",-2.090618133544922
24,San Luis Potosí,2020,462,The Retail Trade in Supermarkets and Department Stores,13.843123435974121
24,San Luis Potosí,2020,465,"The Retail Trade of Stationery, for Recreation and other Personal Items",-2.0827159881591797
24,San Luis Potosí,2020,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",-3.559321880340576
24,San Luis Potosí,2020,486,Pipelines,-0.3767114281654358
24,San Luis Potosí,2020,517,Telecommunications,21.76524543762207
24,San Luis Potosí,2020,522,Intermediary Institutions Credit and Financial Off-Exchange,52.598880767822266
24,San Luis Potosí,2020,524,"Surety Companies, Insurance and Pensions",0.38473740220069885
24,San Luis Potosí,2020,541,"Services Professionals, Scientists and Technicals",13.559881210327148
24,San Luis Potosí,2020,561,Support Services Business,-0.9143282771110535
24,San Luis Potosí,2021,221,"Generation, Transmission and Distribution of Electric Energy",72.629638671875
24,San Luis Potosí,2021,311,Food Industry,2.593533992767334
24,San Luis Potosí,2021,312,Beverage Industry and the Snuff,1.5001499652862549
24,San Luis Potosí,2021,314,"Manufacture of Textiles, except Apparel",16.704612731933594
24,San Luis Potosí,2021,325,Chemical Industry,-9.399239540100098
24,San Luis Potosí,2021,326,Industry Plastic and Rubber,-47.75630569458008
24,San Luis Potosí,2021,331,Basic Metal Industries,15.129595756530762
24,San Luis Potosí,2021,332,Fabricated Metal Products,1.4595762491226196
24,San Luis Potosí,2021,333,Manufacture of Machinery and Equipment,27.27049446105957
24,San Luis Potosí,2021,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",15.068174362182617
24,San Luis Potosí,2021,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-28.39171028137207
24,San Luis Potosí,2021,336,Manufacture of Transport Equipment,392.256103515625
24,San Luis Potosí,2021,339,Other Manufacturing,5.4487786293029785
24,San Luis Potosí,2021,432,The Wholesale Trade of Textile Products and Footwear,3.187540292739868
24,San Luis Potosí,2021,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",98.505126953125
24,San Luis Potosí,2021,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",19.46634292602539
24,San Luis Potosí,2021,462,The Retail Trade in Supermarkets and Department Stores,12.972583770751953
24,San Luis Potosí,2021,465,"The Retail Trade of Stationery, for Recreation and other Personal Items",-0.9446662664413452
24,San Luis Potosí,2021,466,"The Retail Trade of Household Goods, Computers, Items for Interior Decoration and Used Items",2.328686475753784
24,San Luis Potosí,2021,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",0.2121017575263977
24,San Luis Potosí,2021,486,Pipelines,6.310647487640381
24,San Luis Potosí,2021,517,Telecommunications,5.446313858032227
24,San Luis Potosí,2021,522,Intermediary Institutions Credit and Financial Off-Exchange,37.17928695678711
24,San Luis Potosí,2021,524,"Surety Companies, Insurance and Pensions",0.9291588068008423
24,San Luis Potosí,2021,541,"Services Professionals, Scientists and Technicals",-14.040271759033203
24,San Luis Potosí,2021,561,Support Services Business,1.0715867280960083
24,San Luis Potosí,2022,221,"Generation, Transmission and Distribution of Electric Energy",76.78543853759766
24,San Luis Potosí,2022,311,Food Industry,1.0011721849441528
24,San Luis Potosí,2022,312,Beverage Industry and the Snuff,2.5259621143341064
24,San Luis Potosí,2022,325,Chemical Industry,1.6335641145706177
24,San Luis Potosí,2022,326,Industry Plastic and Rubber,-51.42353057861328
24,San Luis Potosí,2022,331,Basic Metal Industries,20.42006492614746
24,San Luis Potosí,2022,332,Fabricated Metal Products,-6.656601905822754
24,San Luis Potosí,2022,333,Manufacture of Machinery and Equipment,33.32721710205078
24,San Luis Potosí,2022,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",1.632442831993103
24,San Luis Potosí,2022,336,Manufacture of Transport Equipment,574.0939331054688
24,San Luis Potosí,2022,339,Other Manufacturing,3.136882781982422
24,San Luis Potosí,2022,432,The Wholesale Trade of Textile Products and Footwear,8.082785606384277
24,San Luis Potosí,2022,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",9.868606567382813
24,San Luis Potosí,2022,462,The Retail Trade in Supermarkets and Department Stores,7.572615146636963
24,San Luis Potosí,2022,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",1.8849778175354004
24,San Luis Potosí,2022,486,Pipelines,48.095645904541016
24,San Luis Potosí,2022,517,Telecommunications,-32.757076263427734
24,San Luis Potosí,2022,522,Intermediary Institutions Credit and Financial Off-Exchange,29.36690902709961
24,San Luis Potosí,2022,524,"Surety Companies, Insurance and Pensions",0.21703484654426575
24,San Luis Potosí,2022,541,"Services Professionals, Scientists and Technicals",-0.9961993098258972
25,Sinaloa,1999,111,Farming,38.46665573120117
25,Sinaloa,1999,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",3.900866985321045
25,Sinaloa,1999,311,Food Industry,7.453636169433594
25,Sinaloa,1999,312,Beverage Industry and the Snuff,0.019588999450206757
25,Sinaloa,1999,322,Paper Industry,2.7387239933013916
25,Sinaloa,1999,325,Chemical Industry,-0.02712699957191944
25,Sinaloa,1999,326,Industry Plastic and Rubber,-0.22991900146007538
25,Sinaloa,1999,327,Product Manufacturing Nonmetallic Minerals,0.7930160164833069
25,Sinaloa,1999,331,Basic Metal Industries,-0.025530999526381493
25,Sinaloa,1999,332,Fabricated Metal Products,0.003195999888703227
25,Sinaloa,1999,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",0.2518340051174164
25,Sinaloa,1999,336,Manufacture of Transport Equipment,-0.8669189810752869
25,Sinaloa,1999,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",3.397005081176758
25,Sinaloa,1999,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",-0.46101701259613037
25,Sinaloa,1999,462,The Retail Trade in Supermarkets and Department Stores,1.5076630115509033
25,Sinaloa,1999,488,Services Related to Transportation,10.428692817687988
25,Sinaloa,1999,517,Telecommunications,-0.948777973651886
25,Sinaloa,1999,522,Intermediary Institutions Credit and Financial Off-Exchange,0.11147399991750717
25,Sinaloa,1999,523,"Trading Activities, Exchange Rate and Financial Investment",0.2229440063238144
25,Sinaloa,1999,524,"Surety Companies, Insurance and Pensions",1.0623619556427002
25,Sinaloa,1999,531,Real Estate Services,0.07636299729347229
25,Sinaloa,1999,541,"Services Professionals, Scientists and Technicals",1.6083519458770752
25,Sinaloa,1999,561,Support Services Business,2.1044669151306152
25,Sinaloa,1999,721,Temporary Accommodation,6.399263858795166
25,Sinaloa,2000,311,Food Industry,12.030953407287598
25,Sinaloa,2000,312,Beverage Industry and the Snuff,0.9293370246887207
25,Sinaloa,2000,315,Manufacture of Clothing,0.8623329997062683
25,Sinaloa,2000,322,Paper Industry,3.5283689498901367
25,Sinaloa,2000,325,Chemical Industry,5.7950568199157715
25,Sinaloa,2000,326,Industry Plastic and Rubber,0.316552996635437
25,Sinaloa,2000,331,Basic Metal Industries,-0.03982599824666977
25,Sinaloa,2000,332,Fabricated Metal Products,0.06165299937129021
25,Sinaloa,2000,333,Manufacture of Machinery and Equipment,16.143766403198242
25,Sinaloa,2000,336,Manufacture of Transport Equipment,2.7696290016174316
25,Sinaloa,2000,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",-0.7315660119056702
25,Sinaloa,2000,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",0.7697950005531311
25,Sinaloa,2000,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",0.31593701243400574
